키워드,회사명,제목,링크,지역,경력,학력,연봉,고용형태,마감일,직무분야,연봉정보
c%2B%2B,스타프리마(주),"[한전KDN(나주)] 2025년도 WEB 업무시스템 유지보수(초,중,고급)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49489341&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,전남 나주시,경력1년↑,초대졸↑,,정규직·기간제,~ 12/20(금),"C++, C#, 유지보수, Python, Java 외                    수정일 24/11/28",IT개발·데이터 스크랩 급상승
c%2B%2B,(주)뉴작,(주)뉴작 콘텐츠 엔진 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49350495&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 마포구,경력무관,학력무관,,정규직,~ 12/06(금),"VisualC·C++, C++, C#, 게임개발, AR(증강현실) 외                    수정일 24/11/06",인기있는
c%2B%2B,블루닷(주),딥러닝 알고리즘 엔지니어(신입),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49406017&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 강남구,신입·경력,대졸↑,,정규직,~ 12/17(화),"C++, C언어, 알고리즘, 영상처리, Python 외                    등록일 24/11/15",취업축하금
c%2B%2B,(주)인티그리트,"[지능형 로보틱스 플랫폼] AI 플랫폼,디바이스S/W, 펌웨어 개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49194403&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 강남구,경력무관,학력무관,,정규직,~ 12/13(금),"C++, S/W, C언어, 알고리즘, Python 외                    수정일 24/11/21",연봉상승률 10% 이상
c%2B%2B,(주)캔탑스,임베디드시스템 S/W 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49378769&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,경기 수원시 영통구,신입·경력,대졸↑,,정규직·전문연구요원,~ 01/10(금),"C++, C#, S/W, C언어, 알고리즘 외                    등록일 24/11/11",생산 지원 급상승
c%2B%2B,(주)쉬프트,응용S/W 개발자 신입/경력 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49492477&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,부산 해운대구,경력무관,학력무관,,정규직,~ 12/29(일),"C++, C#, MFC, 유지보수, MySQL 외                    등록일 24/11/29",인기있는
c%2B%2B,(주)세온이앤에스,임베디드 소프트웨어개발 엔지니어 모집(신입),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49356123&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 금천구,신입·경력,대졸↑,,정규직,~ 12/09(월),"VisualC·C++, C++, C#, S/W, C언어 외                    수정일 24/11/10",취업축하금
c%2B%2B,(주)디지포레,프로그래머 신입 경력직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49343256&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 영등포구,경력무관,학력무관,,정규직,상시채용,"C++, C#, 유지보수, Linux, 솔루션 외                    등록일 24/11/05",IT개발·데이터 지원 급상승
c%2B%2B,효성컴퓨터학원,[효성컴퓨터학원] New 코딩 강사 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49497374&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,대전 서구,경력무관,초대졸↑,,정규직·파트,~ 01/28(화),"C++, C#, Python, 딥러닝, Pytorch 외                    등록일 24/11/29",
c%2B%2B,에이치알서비스(주),외국계 전기·전자 관련 기업 기술지원 채용건(신입가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49447013&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 영등포구,경력무관,대졸↑,,계약직,~ 12/21(토),"C++, C언어, 유지보수, Python, 솔루션 외                    수정일 24/11/25",기획·전략 지원 급상승
c%2B%2B,아타드(주),"[VPN] 백엔드, 서버 개발자 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49467658&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 강남구,경력 1~5년,대졸↑,,정규직,~ 12/24(화),"C++, C언어, 알고리즘, 유지보수, Python 외                    등록일 24/11/25",취업축하금
c%2B%2B,아이엠에스,프론트엔드(Vue.js) 개발자 및 C#개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49364726&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,대구 달서구,신입·경력,초대졸↑,,정규직·계약직,~ 12/08(일),"C++, C#, 유지보수, Python, 백엔드/서버개발 외                    등록일 24/11/08",인기있는
c%2B%2B,에드워드코리아(주),Software Engineer  채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49351253&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,충남 아산시,신입·경력,초대졸↑,,정규직,~ 12/06(금),"C++, C#, Python, 기계 등록일 24/11/06",평균연봉 상위 10%
c%2B%2B,연합정밀(주),"연합정밀(주) 본사 사무/관리직 채용(제조기술, 구매자재, 전산)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49361077&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,충남 천안시 동남구,경력무관,고졸↑,,정규직,상시채용,"VisualC·C++, C++, C#, S/W, C언어 외                    수정일 24/11/18",인기있는
c%2B%2B,(주)아이아이컴바인드,[아이아이컴바인드] 모션오브제 제어 담당,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49479549&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 마포구,경력무관,대졸↑,,정규직,~ 01/26(일),"C++, 알고리즘, 임베디드, 회로설계, PCB 외                    수정일 24/11/29",급성장중
c%2B%2B,(주)아이아이컴바인드,[아이아이컴바인드] 로봇 소프트웨어 엔지니어 채용 - ROS2,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49478967&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 마포구,신입·경력,대졸↑,,정규직,~ 01/26(일),"C++, Python, 로봇설계, 전자제어, ROS2 외                    수정일 24/11/29",IT개발·데이터 스크랩 급상승
c%2B%2B,코츠테크놀로지㈜,[분당/코스닥] SW 개발(임베디드/응용소프트웨어),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49371284&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,경기 성남시 분당구,경력무관,대졸↑,,정규직,~ 12/11(수),"C++, C#, S/W, C언어, S/W 외                    등록일 24/11/11",인기있는
c%2B%2B,코츠테크놀로지㈜,[분당/코스닥] HW 시스템 설계 및 개발 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49468429&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,경기 성남시 분당구,신입·경력,대졸↑,,정규직,~ 12/25(수),"C++, C#, S/W, C언어, Linux 외                    등록일 24/11/25",인기있는
c%2B%2B,(주)소모,전산팀 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49431926&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,전남 담양군,경력무관,초대졸↑,,정규직,~ 12/19(목),"C++, C#, 앱개발, Android, 기타제조업 수정일 24/11/21",급성장중
c%2B%2B,(주)세나테크놀로지,애플리케이션 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332945&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,서울 강남구,신입,대졸↑,,정규직,~ 12/04(수),"VisualC·C++, C++, 앱개발, Windows, Javascript 외                    수정일 24/11/04",평균연봉 상위 10%
c%2B%2B,(주)필에너지,2차전지 PLC제어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49432437&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=1392b749-f07b-4fe3-848a-0ee7522e8e6f,경기 오산시,경력무관,초대졸↑,,정규직,내일마감,"C++, C#, MFC, 영상처리, .NET 외                    수정일 24/11/19",인기있는
c%2B%2B,(주)디에스앤지,2024 서버 생산/세팅팀 신입 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49479298&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 영등포구,신입,학력무관,,정규직,~ 12/27(금),"C++, 솔루션, H/W, 생산, 조립 외                    등록일 24/11/27",연봉상승률 10% 이상
c%2B%2B,(주)커넥트웨이브,[커넥트웨이브] 플레이오토 각 부문별 수시채용(신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487537&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 구로구,경력무관,학력무관,,정규직,~ 01/27(월),"C++, C#, 유지보수, 솔루션, 웹개발 외                    수정일 24/11/28",인기있는
c%2B%2B,(주)씨메스,[CMES] 어플리케이션 기구 설계 엔지니어(이차전지 검사사업부) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49420646&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,충북 청주시,신입·경력,초대졸↑,,정규직,~ 12/15(일),"C++, C#, S/W, 알고리즘, 유지보수 외                    수정일 24/11/18",시리즈B 투자유치
c%2B%2B,유니닥스(주),공공분야 개발 및 운영 유지보수 / 사업지원 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49482401&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 구로구,경력5년↑,학력무관,,정규직·계약직,~ 12/26(목),"C++, C#, MFC, 유지보수, Java 외                    수정일 24/11/27",연봉상승률 20% 이상
c%2B%2B,(주)더존비즈온,[주니어 - 개발/고객상담] 더존ICT그룹(키컴) 주니어 경력자 채,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49489800&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,강원 춘천시,신입·경력,초대졸↑,,정규직,~ 12/15(일),"C++, C#, Linux, Java, 솔루션 외                    등록일 24/11/28",IT개발·데이터 지원 급상승
c%2B%2B,현대오토에버(주),[광명] 스마트태그 시스템 개발/운영 경력채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49219339&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,경기 광명시,경력2년↑,대졸↑,,정규직,~ 12/16(월),"C++, C#, 유지보수, Java, 기술지원 외                    수정일 24/10/17",연봉상승률 20% 이상
c%2B%2B,(주)행성사,행성사 정보전략팀 MES 0명,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49483013&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,부산 동래구,경력2년↑,학력무관,,정규직,~ 12/27(금),"C++, C#, 유지보수, Java, 기술지원 외                    등록일 24/11/27",생산 스크랩 급상승
c%2B%2B,이오테크닉스,(주)이오테크닉스 개발자 모집 (AI분야),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49213716&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,경기 안양시 동안구,경력무관,학력무관,,정규직,~ 12/16(월),"VisualC·C++, C++, C#, C언어, 알고리즘 외                    수정일 24/11/18",평균연봉 상위 10%
c%2B%2B,나이스평가정보(주),[NICE평가정보] 개발자 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49351274&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 영등포구,경력3년↑,초대졸↑,"6,000 만원",기간제·계약직,~ 12/07(토),"C++, C#, 유지보수, Java, 백엔드/서버개발 외                    수정일 24/11/07",인기있는
c%2B%2B,(주)바이넥스,(주)바이넥스 인천(송도) 전산팀 경력사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49486778&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,인천 연수구,경력 2~5년,초대졸↑,,정규직·계약직,~ 12/28(토),"C++, C#, S/W, 유지보수, 기술지원 외                    등록일 24/11/28",인기있는
c%2B%2B,(주)케이엠헬스케어,"의료산업 개발자 팀 리더급 인재 채용 (C#, Oracle/MSSQL)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49496464&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,경기 구리시,경력7년↑,학력무관,,정규직,~ 12/22(일),"C++, C#, 유지보수, Java, 솔루션 외                    등록일 24/11/29",성과급/상여금
c%2B%2B,(주)한국네트웍스,통합 물류시스템 운영/개발,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49396014&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,대전전체,경력 3~10년,대졸↑,,정규직,~ 12/13(금),"C++, C#, Java, 솔루션, 백엔드/서버개발 외                    수정일 24/11/13",취업축하금
c%2B%2B,마리오쇼핑(주),마리오아울렛(주) 온라인개발팀 경력직(주임~차장급) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49402075&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 금천구,경력,초대졸↑,,계약직,~ 12/14(토),"C++, C#, 유지보수, Linux, 백엔드/서버개발 외                    등록일 24/11/14",연봉상승률 10% 이상
c%2B%2B,(주)금호에이치티,자동차 전장부품 제어S/W 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49427671&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,광주 광산구,경력무관,대졸↑,,정규직,~ 12/13(금),"C++, C#, C언어, S/W, 임베디드 외                    등록일 24/11/19",연봉상승률 20% 이상
c%2B%2B,이지케어텍(주),[의료IT1위] 2024년 의료정보시스템 S/W 개발자(경력) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49347129&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 중구,경력2년↑,초대졸↑,,정규직·프리랜서,상시채용,"C++, C#, S/W, 유지보수, Linux 외                    수정일 24/11/21",육아휴직
c%2B%2B,엘이디라이텍(주),"2024년 엘이디라이텍 부문별 채용(자동차램프 R&D, 설계 개발)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49376978&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,세종특별자치시,경력무관,학력무관,,정규직,~ 01/10(금),"C++, S/W, C언어, 유지보수, S/W 외                    등록일 24/11/11",연봉상승률 10% 이상
c%2B%2B,㈜이엔케이,(주)이엔케이 전산개발 경력직채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49396737&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,부산 강서구,경력2년↑,대졸↑,,정규직,~ 12/13(금),"C++, C#, Java, 백엔드/서버개발, 웹개발 외                    등록일 24/11/13",점심지원
c%2B%2B,㈜유유제약,㈜유유제약 전산실 경력직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49432999&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,서울 중구,경력6년↑,대졸↑,,정규직,오늘마감,"C++, C#, 유지보수, Java, 백엔드/서버개발 외                    등록일 24/11/19",성과급/상여금
c%2B%2B,삼원FA(주),(삼원FA) C/S팀 유지보수 업무 직원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49463177&location=ts&searchword=c%2B%2B&searchType=search&paid_fl=n&search_uuid=d73dd045-9b97-4e01-af4f-3720a4ac4372,부산 해운대구,경력무관,초대졸↑,,정규직,~ 12/25(수),"C++, 유지보수, SMT, 전기, 전기설계 외                    등록일 24/11/25",점심지원
